Date,Status,Fulfilment,Ship_Service_Level,Category,Size,Amount,Ship_City,Ship_State,B2B
2022-06-19,Shipped,Merchant,Standard,Kurta,L,308,Chennai,Tamil Nadu,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,L,301,Chennai,Tamil Nadu,False
2022-06-19,Shipped,Amazon,Expedited,Blouse,XS,301,Bengaluru,Karnataka,False
2022-06-19,Cancelled,Amazon,Expedited,Kurta,M,486,Solapur,Maharashtra,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,M,487,Chennai,Tamil Nadu,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,XL,357,Bengaluru,Karnataka,False
2022-06-19,Shipped,Amazon,Expedited,Top,M,463,Mumbai,Maharashtra,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,L,487,Navi Mumbai,Maharashtra,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,M,487,Navi Mumbai,Maharashtra,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,S,308,Chennai,Tamil Nadu,False
2022-06-19,Cancelled,Amazon,Expedited,Set,S,416,Ezhudesam,Tamil Nadu,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,XL,335,Chennai,Tamil Nadu,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,XXL,457,Ambarnath,Maharashtra,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,3XL,487,Thane,Maharashtra,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,S,458,Thane,Maharashtra,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,M,301,Thane,Maharashtra,False
2022-06-19,Shipped,Amazon,Expedited,Top,XXL,375,Hyderabad,Telangana,False
2022-06-19,Shipped,Merchant,Standard,Top,S,498,Bengaluru,Karnataka,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,XL,496,Chennai,Tamil Nadu,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,3XL,369,Virar West,Maharashtra,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,M,458,Pimpri Chinchwad,Maharashtra,False
2022-06-19,Shipped,Merchant,Standard,Kurta,L,458,Nashik,Maharashtra,False
2022-06-19,Shipped,Merchant,Standard,Kurta,XXL,301,Nagercoil,Tamil Nadu,False
2022-06-19,Shipped,Merchant,Standard,Kurta,XXL,435,Nagercoil,Tamil Nadu,False
2022-06-19,Shipped,Merchant,Standard,Kurta,XXL,376,Suryapet,Telangana,False
2022-06-19,Shipped,Amazon,Expedited,Kurta,XXL,471,Hyderabad,Telangana,False
2022-06-19,Shipped,Amazon,Expedited,Top,XXL,399,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,3XL,486,Bangalore,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XXL,496,Shamshabad,Telangana,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XL,301,"Kovaipudur, Coimbatore",Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,399,Kalyan,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,301,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,406,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,471,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,471,Nagpur,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,486,Nagpur,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Set,3XL,484,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,301,Bengaluru,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XL,387,"Bhayander (E), Thane",Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,458,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,431,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,301,Secunderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,431,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,484,Bengaluru,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XL,318,Thane,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,335,Pune,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Set,M,480,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XXL,496,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,435,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XL,301,Pune,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,376,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XXL,330,Hyderabad,Telangana,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,S,487,Bengaluru,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,3XL,324,Udgir,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,487,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,457,Hyderabad,Telangana,False
2022-06-18,Shipped,Merchant,Standard,Top,XL,346,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,325,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,487,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,435,Pune,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,431,Pune,Maharashtra,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,XL,469,Gajendragarh,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,M,387,Bengaluru,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Bottom,M,331,Mysuru,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XXL,308,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XXL,315,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Kurta,3XL,301,Hyderabad,Telangana,False
2022-06-18,Shipped,Merchant,Standard,Kurta,S,292,Kumbakonam,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XXL,362,Hyderabad,Telangana,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XXL,323,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Set,XL,478,Bengaluru,Karnataka,True
2022-06-18,Shipped,Merchant,Standard,Kurta,S,387,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,372,Hyderabad,Telangana,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,XS,387,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,487,Bengaluru,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,3XL,380,Navi Mumbai,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Kurta,3XL,422,Navi Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Set,3XL,478,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,399,Hyderabad,Telangana,False
2022-06-18,Returned,Merchant,Standard,Kurta,L,349,Virar West,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Western Dress,L,461,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,3XL,349,Navi Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,431,Amravati,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Blouse,S,323,Thanjavur,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,335,Dharwad,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,M,301,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,399,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,431,Bengaluru,Karnataka,False
2022-06-18,Cancelled,Amazon,Expedited,Western Dress,L,461,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XXL,471,"Yelahanka, Karnataka, 560064",Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,369,"T.Vadipatti,Madurai",Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,323,Pune,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,3XL,376,Bengaluru,Karnataka,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,L,458,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,369,Nandurbar,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,406,Bangalore,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,431,Bangalore,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,431,Bangalore,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,471,Bangalore,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Western Dress,L,413,Pune,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,406,Kalameshwar,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XL,416,Bengaluru,Karnataka,False
2022-06-18,Cancelled,Amazon,Expedited,Top,XXL,307,Kalyan,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XXL,457,Hyderabad,Telangana,False
2022-06-18,Shipped,Merchant,Standard,Top,XS,343,Narasimharajapura,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,S,335,Hyderabad,Telangana,False
2022-06-18,Shipped,Merchant,Standard,Kurta,S,496,Nagpur,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,292,Davanagere,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Bottom,M,312,Secunderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Top,M,487,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,3XL,416,Navi Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,335,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,486,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Kurta,3XL,486,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,3XL,471,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Set,XXL,484,Pune,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XL,335,Gajwel,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,3XL,416,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Set,3XL,441,Mumbai,Maharashtra,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,L,431,Hunsur,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,330,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,335,Kanyakumari,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Kurta,L,463,Pallipalayam,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XS,292,Kamptee,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XL,476,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Set,L,461,Hyderabad,Telangana,False
2022-06-18,Shipped,Merchant,Standard,Kurta,S,431,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,399,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Set,XS,499,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,292,Bengaluru,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,M,376,Hyderabad,Telangana,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,3XL,471,Bengaluru,Karnataka,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,XS,301,Navi Mumbai,Maharashtra,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,M,399,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,471,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,487,Mangaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,486,Mangaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,376,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Kurta,3XL,387,Mumbai,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Top,M,443,Thane (W),Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Top,XS,399,Ratnagiri,Maharashtra,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,M,471,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,292,Nagpur,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,335,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,431,Kalyan,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Kurta,L,380,Mumbai,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Kurta,L,301,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,335,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Set,XXL,416,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,458,Jayashankar Bhupalpally,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,422,Jayashankar Bhupalpally,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,486,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,484,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,399,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,406,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,301,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,399,Pune,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,3XL,431,Virar.  (W),Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XL,325,Tiruvannamalai,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,387,Vasai Virar,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,301,Vellore,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,301,Vellore,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,376,Navi Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XXL,487,Dombivli,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XL,435,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,335,Aamby Valley,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,292,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Kurta,S,292,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,335,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,431,Hyderabad,Telangana,False
2022-06-18,Shipped,Merchant,Standard,Top,XL,301,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,3XL,487,Bangalore,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,471,Periyanaickenpalayam,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,301,Kancheepuram,Tamil Nadu,False
2022-06-18,Cancelled,Amazon,Expedited,Set,XL,441,Bangalore,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,468,Sangareddy,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XXL,487,Pune,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Western Dress,XS,413,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,487,Bengaluru,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XXL,458,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,431,Kalyan,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Set,XXL,399,Coimbatore,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,399,Bengaluru,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,XL,365,Thane,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XXL,399,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Set,L,416,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,292,Nandivaram Guduvancheri,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,468,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,376,Chennai,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XS,301,Mannargudi,Tamil Nadu,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,XXL,459,Coimbatore,Tamil Nadu,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,M,468,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,3XL,468,Pune,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Top,XL,323,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XL,486,Bengaluru,Karnataka,False
2022-06-18,Shipped,Merchant,Standard,Kurta,3XL,487,Mumbai,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,457,Mulki,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,S,491,Bhuvanagiri,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Set,XXL,499,Pimpri Chinchwad,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Ethnic Dress,XS,475,Pimpri Chinchwad,Maharashtra,False
2022-06-18,Shipped,Amazon,Expedited,Top,S,335,Pimpri Chinchwad,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Top,XL,446,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,3XL,487,Bengaluru,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,XXL,431,Madurai,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Set,3XL,475,Pudukkottai,Tamil Nadu,False
2022-06-18,Shipped,Merchant,Standard,Kurta,L,477,Nirmal,Telangana,False
2022-06-18,Cancelled,Amazon,Expedited,Kurta,XS,383,Hyderabad,Telangana,False
2022-06-18,Shipped,Amazon,Expedited,Kurta,L,496,Mumbai,Maharashtra,False
2022-06-18,Shipped,Merchant,Standard,Set,3XL,399,Bangalore,Karnataka,False
2022-06-18,Shipped,Amazon,Expedited,Top,XL,317,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Set,XL,464,Mumbai,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Set,XS,455,Mumbai,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,487,Hyderabad,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,459,Mansarovar (Ksmothe),Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,375,Mansarovar (Ksmothe),Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,459,Mansarovar (Ksmothe),Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,471,Mumbai,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,399,Mumbai,Maharashtra,False
2022-06-17,Shipped,Merchant,Standard,Kurta,XXL,385,Hyderabad,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XS,422,Navi Mumbai,Maharashtra,False
2022-06-17,Shipped,Merchant,Standard,Kurta,S,345,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,416,Hyderabad,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,301,Thane,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Top,XXL,301,Bangalore,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Top,XL,443,Bengaluru,Karnataka,False
2022-06-17,Shipped,Merchant,Standard,Bottom,L,301,Chennai,Tamil Nadu,False
2022-06-17,Shipped,Merchant,Standard,Kurta,M,301,Jalgaon,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,318,Pune,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XL,431,Bhainsa,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,487,Navi Mumbai,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,301,Hyderabad,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,459,Hyderabad,Telangana,False
2022-06-17,Shipped,Merchant,Standard,Kurta,M,292,Hyderabad,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,387,Mumbai,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,301,Mumbai,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,301,Bangalore,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,383,Bangalore,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,318,Bangalore,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,380,Bangalore,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XL,345,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XL,345,Chennai,Tamil Nadu,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XL,301,Wardha,Maharashtra,False
2022-06-17,Shipped,Merchant,Standard,Top,XXL,320,Thane,Maharashtra,False
2022-06-17,Shipped,Merchant,Standard,Top,XXL,346,Thane,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,L,416,Hyderabad,Telangana,False
2022-06-17,Shipped,Merchant,Standard,Kurta,3XL,496,Bengaluru,Karnataka,False
2022-06-17,Shipped,Merchant,Standard,Kurta,S,349,Talegaon Midc,Maharashtra,False
2022-06-17,Cancelled,Amazon,Expedited,Kurta,XS,376,Chennai,Tamil Nadu,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XL,474,Mumbai,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,376,Dharmapuri,Tamil Nadu,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,431,Bangalore,Karnataka,False
2022-06-17,Shipped,Merchant,Standard,Kurta,XXL,380,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,325,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,435,Nagpur,Maharashtra,False
2022-06-17,Cancelled,Amazon,Expedited,Kurta,M,459,Pune,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,496,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,376,Warangal,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,345,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,431,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,376,Koppal,Karnataka,False
2022-06-17,Shipped,Merchant,Standard,Kurta,M,301,Mumbai,Maharashtra,False
2022-06-17,Shipped,Merchant,Standard,Kurta,M,457,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Ethnic Dress,XS,475,Hyderabad,Telangana,False
2022-06-17,Cancelled,Amazon,Expedited,Kurta,3XL,380,Chennai,Tamil Nadu,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,301,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,292,Chennai,Tamil Nadu,False
2022-06-17,Shipped,Merchant,Standard,Bottom,3XL,301,Roha Ashtami,Maharashtra,False
2022-06-17,Shipped,Merchant,Standard,Bottom,3XL,301,Roha Ashtami,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XS,387,Thane,Maharashtra,False
2022-06-17,Shipped,Merchant,Standard,Kurta,XXL,292,Aurangabad,Maharashtra,False
2022-06-17,Shipped,Merchant,Standard,Set,XXL,464,Chennai,Tamil Nadu,False
2022-06-17,Shipped,Merchant,Standard,Kurta,M,325,Pimpri Chinchwad,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,487,Chennai,Tamil Nadu,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,3XL,301,Pune,Maharashtra,False
2022-06-17,Cancelled,Amazon,Expedited,Kurta,XXL,459,Coimbatore,Tamil Nadu,False
2022-06-17,Shipped,Merchant,Standard,Kurta,XXL,301,Hyderabad,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,431,Secunderabad,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Set,XXL,499,Secunderabad,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,376,Mysuru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Set,XXL,429,Chennai,Tamil Nadu,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,292,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XL,301,Coimbatore,Tamil Nadu,False
2022-06-17,Shipped,Amazon,Expedited,Western Dress,S,475,Bengaluru,Karnataka,False
2022-06-17,Shipped,Merchant,Standard,Kurta,XL,432,Hyderabad,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Set,L,416,Hyderabad,Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XL,435,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,458,Nashik,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,496,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,399,"Mulugupally, Kataram",Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,301,"Mulugupally, Kataram",Telangana,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,M,399,Mumbai,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Set,XL,499,Pudupakkam,Tamil Nadu,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,432,Bengaluru,Karnataka,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,XXL,441,Thane,Maharashtra,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,L,345,Pudupakkam,Tamil Nadu,False
2022-06-17,Shipped,Amazon,Expedited,Kurta,S,333,Chennai,Tamil Nadu,False
2022-06-17,Shipped,Amazon,Expedited,Set,XXL,475,Chennai,Tamil Nadu,False
